John Utaka,Montpellier,2012-2013,"defensive_1,passing_5",19.1(0.16591523895401267),0.5(0.031446540880503145),0.3(0.06818181818181818),0.7(0.20588235294117646),0.1(0.045454545454545456)
Gaëtan Charbonnier,Montpellier,2012-2013,"defensive_1,passing_5",16.1(0.13886384129846713),0.2(0.012578616352201259),0.3(0.06818181818181818),1.0(0.29411764705882354),0.0(0.0)
Geoffrey Jourdren,Montpellier,2012-2013,"defensive_1,passing_2",4.4(0.0333633904418395),4.3(0.27044025157232704),0.0(0.0),0.0(0.0),0.0(0.0)
Rémy Cabella,Montpellier,2012-2013,"defensive_5,passing_0",38.7(0.3426510369702435),1.4(0.0880503144654088),1.2(0.2727272727272727),1.9(0.5588235294117647),0.4(0.18181818181818182)
Souleymane Camara,Montpellier,2012-2013,"defensive_1,passing_5",17.2(0.14878268710550047),0.5(0.031446540880503145),0.3(0.06818181818181818),1.0(0.29411764705882354),0.2(0.09090909090909091)
Joris Marveaux,Montpellier,2011-2012,"defensive_5,passing_2",33.3(0.29395852119026145),3.7(0.23270440251572327),0.2(0.045454545454545456),0.6(0.17647058823529413),0.1(0.045454545454545456)
Garry Bocaly,Montpellier,2011-2012,"defensive_5,passing_5",25.6(0.224526600541028),0.8(0.050314465408805034),0.5(0.11363636363636363),0.6(0.17647058823529413),0.2(0.09090909090909091)
Hilton,Montpellier,2011-2012,"defensive_3,passing_2",30.1(0.2651036970243463),5.0(0.31446540880503143),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
Marco Estrada,Montpellier,2011-2012,"defensive_5,passing_4",43.9(0.38954012623985573),7.2(0.4528301886792453),1.8(0.40909090909090906),0.8(0.23529411764705885),1.1(0.5)
Mapou Yanga-Mbiwa,Montpellier,2011-2012,"defensive_2,passing_2",32.4(0.28584310189359785),2.8(0.1761006289308176),0.1(0.022727272727272728),0.3(0.08823529411764706),0.1(0.045454545454545456)
Jamel Saihi,Montpellier,2011-2012,"defensive_5,passing_3",40.3(0.3570784490532011),3.7(0.23270440251572327),0.2(0.045454545454545456),0.7(0.20588235294117646),0.1(0.045454545454545456)
Benjamin Stambouli,Montpellier,2011-2012,"defensive_2,passing_5",31.5(0.2777276825969342),2.8(0.1761006289308176),0.1(0.022727272727272728),0.8(0.23529411764705885),0.1(0.045454545454545456)
Geoffrey Dernis,Montpellier,2011-2012,"defensive_5,passing_5",23.1(0.2019837691614067),1.2(0.07547169811320754),0.8(0.18181818181818182),0.8(0.23529411764705885),0.4(0.18181818181818182)
Younès Belhanda,Montpellier,2011-2012,"defensive_1,passing_0",31.0(0.2732191163210099),2.4(0.1509433962264151),1.2(0.2727272727272727),2.1(0.6176470588235294),0.5(0.22727272727272727)
Henri Bedimo,Montpellier,2011-2012,"defensive_2,passing_5",28.7(0.25247971145175835),1.0(0.06289308176100629),0.7(0.15909090909090906),0.7(0.20588235294117646),0.1(0.045454545454545456)
John Utaka,Montpellier,2011-2012,"defensive_1,passing_5",19.5(0.16952209197475204),0.4(0.025157232704402517),0.6(0.13636363636363635),1.0(0.29411764705882354),0.1(0.045454545454545456)
Geoffrey Jourdren,Montpellier,2011-2012,"defensive_1,passing_1",4.3(0.032461677186654644),6.7(0.42138364779874216),0.0(0.0),0.0(0.0),0.1(0.045454545454545456)
Olivier Giroud,Montpellier,2011-2012,"defensive_1,passing_5",16.0(0.13796212804328226),0.5(0.031446540880503145),0.1(0.022727272727272728),1.3(0.3823529411764706),0.1(0.045454545454545456)
Rémy Cabella,Montpellier,2011-2012,"defensive_5,passing_0",37.2(0.32912533814247075),0.8(0.050314465408805034),1.1(0.25),1.9(0.5588235294117647),0.4(0.18181818181818182)
Souleymane Camara,Montpellier,2011-2012,"defensive_1,passing_0",20.3(0.17673579801623088),0.5(0.031446540880503145),0.5(0.11363636363636363),1.4(0.4117647058823529),0.1(0.045454545454545456)
Karim Aït Fana,Montpellier,2010-2011,"defensive_1,passing_5",18.9(0.16411181244364292),0.4(0.025157232704402517),0.4(0.09090909090909091),1.2(0.35294117647058826),0.0(0.0)
Joris Marveaux,Montpellier,2010-2011,"defensive_5,passing_5",29.1(0.2560865644724978),2.4(0.1509433962264151),0.3(0.06818181818181818),0.6(0.17647058823529413),0.1(0.045454545454545456)
Garry Bocaly,Montpellier,2010-2011,"defensive_5,passing_5",23.4(0.20468890892696123),1.1(0.06918238993710692),0.7(0.15909090909090906),0.4(0.11764705882352942),0.2(0.09090909090909091)
Marco Estrada,Montpellier,2010-2011,"defensive_5,passing_4",35.1(0.3101893597835888),4.9(0.30817610062893086),1.8(0.40909090909090906),0.7(0.20588235294117646),1.1(0.5)
Mapou Yanga-Mbiwa,Montpellier,2010-2011,"defensive_2,passing_2",31.8(0.2804328223624888),2.4(0.1509433962264151),0.0(0.0),0.3(0.08823529411764706),0.1(0.045454545454545456)
Romain Pitau,Montpellier,2010-2011,"defensive_5,passing_3",38.1(0.33724075743913434),4.4(0.27672955974842767),0.1(0.022727272727272728),0.4(0.11764705882352942),0.1(0.045454545454545456)
Benjamin Stambouli,Montpellier,2010-2011,"defensive_2,passing_2",29.3(0.25788999098286747),2.2(0.13836477987421383),0.1(0.022727272727272728),0.1(0.029411764705882356),0.0(0.0)
Abdelhamid El Kaoutari,Montpellier,2010-2011,"defensive_2,passing_2",26.1(0.22903516681695224),2.2(0.13836477987421383),0.1(0.022727272727272728),0.2(0.05882352941176471),0.0(0.0)
Geoffrey Dernis,Montpellier,2010-2011,"defensive_5,passing_4",28.1(0.24706943192064929),1.9(0.11949685534591194),2.3(0.5227272727272726),1.4(0.4117647058823529),0.6(0.2727272727272727)
Younès Belhanda,Montpellier,2010-2011,"defensive_5,passing_0",25.0(0.21911632100991887),1.3(0.08176100628930817),0.7(0.15909090909090906),1.2(0.35294117647058826),0.3(0.13636363636363635)
Cyril Jeunechamp,Montpellier,2010-2011,"defensive_5,passing_2",33.3(0.29395852119026145),1.3(0.08176100628930817),0.7(0.15909090909090906),0.3(0.08823529411764706),0.1(0.045454545454545456)
Emir Spahic,Montpellier,2010-2011,"defensive_3,passing_2",32.1(0.2831379621280433),3.8(0.23899371069182387),0.0(0.0),0.1(0.029411764705882356),0.1(0.045454545454545456)
Hasan Kabze,Montpellier,2010-2011,"defensive_1,passing_0",20.3(0.17673579801623088),0.6(0.03773584905660377),0.5(0.11363636363636363),1.4(0.4117647058823529),0.2(0.09090909090909091)
John Utaka,Montpellier,2010-2011,"defensive_1,passing_5",17.6(0.1523895401262399),0.3(0.018867924528301886),0.1(0.022727272727272728),0.8(0.23529411764705885),0.1(0.045454545454545456)
Geoffrey Jourdren,Montpellier,2010-2011,"defensive_1,passing_1",6.5(0.05229936880072137),8.7(0.5471698113207547),0.0(0.0),0.0(0.0),0.1(0.045454545454545456)
Olivier Giroud,Montpellier,2010-2011,"defensive_1,passing_5",15.6(0.13435527502254285),0.2(0.012578616352201259),0.3(0.06818181818181818),1.2(0.35294117647058826),0.1(0.045454545454545456)
Souleymane Camara,Montpellier,2010-2011,"defensive_1,passing_5",18.2(0.157799819657349),0.7(0.0440251572327044),0.7(0.15909090909090906),1.2(0.35294117647058826),0.1(0.045454545454545456)
Kévin Berigaud,Montpellier,2015-2016,"defensive_0,passing_5",21.4(0.18665464382326422),0.2(0.012578616352201259),0.5(0.11363636363636363),0.9(0.2647058823529412),0.1(0.045454545454545456)
Bryan Dabo,Montpellier,2015-2016,"defensive_4,passing_5",36.6(0.3237150586113616),1.8(0.11320754716981132),0.3(0.06818181818181818),0.6(0.17647058823529413),0.1(0.045454545454545456)
Ramy Bensebaini,Montpellier,2015-2016,"defensive_4,passing_2",27.2(0.23895401262398558),4.5(0.2830188679245283),0.1(0.022727272727272728),0.1(0.029411764705882356),0.1(0.045454545454545456)
Jonas Martin,Montpellier,2015-2016,"defensive_4,passing_3",48.6(0.43192064923354373),3.2(0.20125786163522014),0.2(0.045454545454545456),0.7(0.20588235294117646),0.1(0.045454545454545456)
Daniel Congré,Montpellier,2015-2016,"defensive_2,passing_2",30.4(0.2678088367899008),3.7(0.23270440251572327),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
William Remy,Montpellier,2015-2016,"defensive_4,passing_2",29.4(0.2587917042380523),3.6(0.22641509433962265),0.1(0.022727272727272728),0.3(0.08823529411764706),0.0(0.0)
Hilton,Montpellier,2015-2016,"defensive_2,passing_1",26.2(0.22993688007213708),6.9(0.4339622641509434),0.1(0.022727272727272728),0.1(0.029411764705882356),0.2(0.09090909090909091)
Jérôme Roussillon,Montpellier,2015-2016,"defensive_2,passing_5",25.7(0.2254283137962128),1.3(0.08176100628930817),0.5(0.11363636363636363),0.8(0.23529411764705885),0.0(0.0)
Ellyes Skhiri,Montpellier,2015-2016,"defensive_4,passing_2",31.1(0.2741208295761948),3.3(0.20754716981132074),0.0(0.0),0.6(0.17647058823529413),0.0(0.0)
Ryad Boudebouz,Montpellier,2015-2016,"defensive_0,passing_4",37.0(0.327321911632101),4.1(0.2578616352201258),3.0(0.6818181818181818),2.3(0.676470588235294),1.0(0.45454545454545453)
Laurent Pionnier,Montpellier,2015-2016,"defensive_1,passing_1",5.5(0.04328223624887286),7.6(0.47798742138364775),0.0(0.0),0.0(0.0),0.1(0.045454545454545456)
Casimir Ninga,Montpellier,2015-2016,"defensive_0,passing_5",17.4(0.15058611361587015),0.7(0.0440251572327044),0.4(0.09090909090909091),0.6(0.17647058823529413),0.1(0.045454545454545456)
Mustapha Yatabaré,Montpellier,2015-2016,"defensive_0,passing_5",20.2(0.175834084761046),0.5(0.031446540880503145),0.1(0.022727272727272728),0.7(0.20588235294117646),0.0(0.0)
Mathieu Deplagne,Montpellier,2015-2016,"defensive_2,passing_2",29.0(0.25518485121731294),1.4(0.0880503144654088),0.2(0.045454545454545456),0.3(0.08823529411764706),0.0(0.0)
Souleymane Camara,Montpellier,2015-2016,"defensive_0,passing_5",18.5(0.16050495942290355),0.5(0.031446540880503145),0.3(0.06818181818181818),0.9(0.2647058823529412),0.0(0.0)
Pascal Berenguer,Nancy,2009-2010,"defensive_5,passing_2",29.0(0.25518485121731294),2.2(0.13836477987421383),0.1(0.022727272727272728),0.4(0.11764705882352942),0.1(0.045454545454545456)
Alfred N'Diaye,Nancy,2009-2010,"defensive_5,passing_5",20.5(0.17853922452660057),1.9(0.11949685534591194),0.1(0.022727272727272728),0.6(0.17647058823529413),0.0(0.0)
Djamel Bakar,Nancy,2009-2010,"defensive_1,passing_0",17.9(0.1550946798917944),0.5(0.031446540880503145),0.7(0.15909090909090906),1.3(0.3823529411764706),0.2(0.09090909090909091)
Joël Sami,Nancy,2009-2010,"defensive_3,passing_2",19.0(0.1650135256988278),3.6(0.22641509433962265),0.0(0.0),0.2(0.05882352941176471),0.1(0.045454545454545456)
Damián Macaluso,Nancy,2009-2010,"defensive_2,passing_2",15.3(0.1316501352569883),3.0(0.18867924528301885),0.0(0.0),0.0(0.0),0.1(0.045454545454545456)
Jordan Loties,Nancy,2009-2010,"defensive_2,passing_2",19.4(0.16862037871956717),3.6(0.22641509433962265),0.2(0.045454545454545456),0.1(0.029411764705882356),0.1(0.045454545454545456)
Bocundji Ca,Nancy,2009-2010,"defensive_1,passing_2",22.2(0.19386834986474302),2.3(0.14465408805031446),0.1(0.022727272727272728),0.5(0.14705882352941177),0.0(0.0)
Youssouf Hadji,Nancy,2009-2010,"defensive_1,passing_5",21.0(0.1830477908025248),1.5(0.09433962264150943),0.1(0.022727272727272728),0.9(0.2647058823529412),0.1(0.045454545454545456)
Mickaël Chrétien,Nancy,2009-2010,"defensive_5,passing_2",23.9(0.20919747520288548),2.3(0.14465408805031446),0.1(0.022727272727272728),0.2(0.05882352941176471),0.1(0.045454545454545456)
Reynald Lemaître,Nancy,2009-2010,"defensive_5,passing_5",20.4(0.1776375112714157),1.7(0.10691823899371068),0.5(0.11363636363636363),0.3(0.08823529411764706),0.3(0.13636363636363635)
Julien Féret,Nancy,2009-2010,"defensive_5,passing_0",26.5(0.23264201983769164),2.7(0.169811320754717),1.0(0.22727272727272727),1.4(0.4117647058823529),0.5(0.22727272727272727)
Jonathan Brison,Nancy,2009-2010,"defensive_5,passing_5",19.6(0.17042380522993691),1.4(0.0880503144654088),0.9(0.20454545454545453),0.4(0.11764705882352942),0.6(0.2727272727272727)
Chris Malonga,Nancy,2009-2010,"defensive_5,passing_0",17.8(0.15419296663660959),0.8(0.050314465408805034),1.2(0.2727272727272727),1.3(0.3823529411764706),0.5(0.22727272727272727)
Andre Luiz,Nancy,2009-2010,"defensive_2,passing_2",18.3(0.15870153291253383),2.8(0.1761006289308176),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Issiar Dia,Nancy,2009-2010,"defensive_1,passing_5",12.6(0.1073038773669973),0.4(0.025157232704402517),0.5(0.11363636363636363),1.3(0.3823529411764706),0.1(0.045454545454545456)
Bakaye Traoré,Nancy,2009-2010,"defensive_5,passing_5",23.1(0.2019837691614067),2.6(0.16352201257861634),0.1(0.022727272727272728),1.0(0.29411764705882354),0.1(0.045454545454545456)
Florian Marange,Nancy,2009-2010,"defensive_2,passing_5",21.1(0.18394950405770968),1.6(0.10062893081761007),0.5(0.11363636363636363),0.6(0.17647058823529413),0.3(0.13636363636363635)
Abdeslam Ouaddou,Nancy,2009-2010,"defensive_3,passing_2",21.4(0.18665464382326422),3.5(0.22012578616352202),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Paul Efoulou,Nancy,2009-2010,"defensive_1,passing_5",15.0(0.12894499549143373),0.3(0.018867924528301886),0.1(0.022727272727272728),1.3(0.3823529411764706),0.0(0.0)
Gennaro Bracigliano,Nancy,2009-2010,"defensive_1,passing_1",4.6(0.0351668169522092),8.3(0.5220125786163522),0.0(0.0),0.0(0.0),0.0(0.0)
Daniel Niculae,Nancy,2011-2012,"defensive_1,passing_5",23.1(0.2019837691614067),0.5(0.031446540880503145),0.2(0.045454545454545456),1.3(0.3823529411764706),0.1(0.045454545454545456)
Djamel Bakar,Nancy,2011-2012,"defensive_5,passing_5",21.3(0.18575293056807937),0.6(0.03773584905660377),0.4(0.09090909090909091),1.2(0.35294117647058826),0.1(0.045454545454545456)
Joël Sami,Nancy,2011-2012,"defensive_2,passing_2",20.9(0.18214607754733994),2.1(0.1320754716981132),0.2(0.045454545454545456),0.2(0.05882352941176471),0.1(0.045454545454545456)
Sébastien Puygrenier,Nancy,2011-2012,"defensive_3,passing_2",19.6(0.17042380522993691),3.1(0.1949685534591195),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Salif Sané,Nancy,2011-2012,"defensive_5,passing_2",30.9(0.2723174030658251),2.9(0.18238993710691823),0.0(0.0),0.4(0.11764705882352942),0.1(0.045454545454545456)
Jordan Loties,Nancy,2011-2012,"defensive_3,passing_2",22.1(0.1929666366095582),2.6(0.16352201257861634),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Yohan Mollo,Nancy,2011-2012,"defensive_1,passing_4",26.4(0.23174030658250677),1.9(0.11949685534591194),2.5(0.5681818181818181),2.5(0.7352941176470589),1.0(0.45454545454545453)
Benjamin Moukandjo,Nancy,2011-2012,"defensive_1,passing_5",16.5(0.1424706943192065),0.9(0.05660377358490566),0.3(0.06818181818181818),0.7(0.20588235294117646),0.1(0.045454545454545456)
Massadio Haidara,Nancy,2011-2012,"defensive_5,passing_2",24.3(0.2128043282236249),1.0(0.06289308176100629),0.3(0.06818181818181818),0.3(0.08823529411764706),0.1(0.045454545454545456)
Reynald Lemaître,Nancy,2011-2012,"defensive_5,passing_5",24.1(0.21100090171325522),0.8(0.050314465408805034),1.1(0.25),1.0(0.29411764705882354),0.2(0.09090909090909091)
Jonathan Brison,Nancy,2011-2012,"defensive_5,passing_5",21.7(0.18935978358881878),0.9(0.05660377358490566),0.4(0.09090909090909091),0.5(0.14705882352941177),0.1(0.045454545454545456)
Andre Luiz,Nancy,2011-2012,"defensive_3,passing_2",16.8(0.14517583408476106),2.1(0.1320754716981132),0.0(0.0),0.1(0.029411764705882356),0.1(0.045454545454545456)
Bakaye Traoré,Nancy,2011-2012,"defensive_5,passing_0",30.2(0.2660054102795311),2.0(0.12578616352201258),0.1(0.022727272727272728),1.3(0.3823529411764706),0.1(0.045454545454545456)
Lossemy Karaboue,Nancy,2011-2012,"defensive_5,passing_5",30.6(0.26961226330027055),1.7(0.10691823899371068),0.5(0.11363636363636363),1.0(0.29411764705882354),0.1(0.045454545454545456)
Guy N'Dy Assembe,Nancy,2011-2012,"defensive_1,passing_2",1.7(0.009017132551848514),3.5(0.22012578616352202),0.0(0.0),0.0(0.0),0.0(0.0)
Samba Diakité,Nancy,2011-2012,"defensive_5,passing_2",25.9(0.22723174030658252),1.6(0.10062893081761007),0.2(0.045454545454545456),0.2(0.05882352941176471),0.1(0.045454545454545456)
Thomas Mangani,Nancy,2011-2012,"defensive_5,passing_5",35.0(0.30928764652840396),1.9(0.11949685534591194),0.4(0.09090909090909091),0.9(0.2647058823529412),0.2(0.09090909090909091)
Pascal Berenguer,Nancy,2010-2011,"defensive_2,passing_2",30.2(0.2660054102795311),2.4(0.1509433962264151),0.4(0.09090909090909091),0.5(0.14705882352941177),0.1(0.045454545454545456)
Alfred N'Diaye,Nancy,2010-2011,"defensive_3,passing_2",22.7(0.19837691614066727),2.9(0.18238993710691823),0.0(0.0),0.4(0.11764705882352942),0.1(0.045454545454545456)
Marama Vahirua,Nancy,2010-2011,"defensive_1,passing_4",21.3(0.18575293056807937),1.8(0.11320754716981132),1.5(0.3409090909090909),1.4(0.4117647058823529),0.6(0.2727272727272727)
Djamel Bakar,Nancy,2010-2011,"defensive_1,passing_5",18.7(0.16230838593327324),0.3(0.018867924528301886),0.5(0.11363636363636363),1.2(0.35294117647058826),0.1(0.045454545454545456)
Joël Sami,Nancy,2010-2011,"defensive_3,passing_2",22.6(0.19747520288548245),4.6(0.2893081761006289),0.0(0.0),0.2(0.05882352941176471),0.3(0.13636363636363635)
Jordan Loties,Nancy,2010-2011,"defensive_3,passing_2",27.8(0.2443642921550947),2.9(0.18238993710691823),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
Youssouf Hadji,Nancy,2010-2011,"defensive_1,passing_0",22.3(0.1947700631199279),1.0(0.06289308176100629),0.3(0.06818181818181818),1.6(0.4705882352941177),0.0(0.0)
Reynald Lemaître,Nancy,2010-2011,"defensive_5,passing_5",26.1(0.22903516681695224),1.7(0.10691823899371068),0.7(0.15909090909090906),0.7(0.20588235294117646),0.2(0.09090909090909091)
Damien Gregorini,Nancy,2010-2011,"defensive_1,passing_1",4.5(0.034265103697024346),10.7(0.6729559748427673),0.0(0.0),0.0(0.0),0.0(0.0)
Alexandre Cuvillier,Nancy,2010-2011,"defensive_1,passing_5",17.4(0.15058611361587015),0.4(0.025157232704402517),1.5(0.3409090909090909),0.9(0.2647058823529412),0.3(0.13636363636363635)
Benjamin Gavanon,Nancy,2010-2011,"defensive_5,passing_4",31.3(0.2759242560865645),4.1(0.2578616352201258),1.7(0.3863636363636363),1.1(0.3235294117647059),1.1(0.5)
Andre Luiz,Nancy,2010-2011,"defensive_3,passing_2",21.2(0.1848512173128945),3.9(0.24528301886792453),0.0(0.0),0.2(0.05882352941176471),0.1(0.045454545454545456)
Bakaye Traoré,Nancy,2010-2011,"defensive_5,passing_5",25.9(0.22723174030658252),2.3(0.14465408805031446),0.2(0.045454545454545456),1.0(0.29411764705882354),0.2(0.09090909090909091)
Landry N'Guémo,Nancy,2010-2011,"defensive_5,passing_3",41.0(0.36339044183949504),4.2(0.2641509433962264),0.0(0.0),0.9(0.2647058823529412),0.1(0.045454545454545456)
Julien Féret,Nancy,2010-2011,"defensive_5,passing_0",25.6(0.224526600541028),1.9(0.11949685534591194),0.8(0.18181818181818182),1.7(0.5),0.5(0.22727272727272727)
Samba Diakité,Nancy,2010-2011,"defensive_5,passing_2",32.3(0.284941388638413),2.0(0.12578616352201258),0.2(0.045454545454545456),0.4(0.11764705882352942),0.1(0.045454545454545456)
Jonathan Brison,Nancy,2010-2011,"defensive_5,passing_5",21.2(0.1848512173128945),1.4(0.0880503144654088),1.3(0.2954545454545454),0.9(0.2647058823529412),0.4(0.18181818181818182)
Vincent Muratori,Nancy,2012-2013,"defensive_5,passing_5",21.4(0.18665464382326422),0.5(0.031446540880503145),0.6(0.13636363636363635),0.5(0.14705882352941177),0.1(0.045454545454545456)
Djamel Bakar,Nancy,2012-2013,"defensive_1,passing_5",19.6(0.17042380522993691),1.0(0.06289308176100629),0.3(0.06818181818181818),1.3(0.3823529411764706),0.1(0.045454545454545456)
Sébastien Puygrenier,Nancy,2012-2013,"defensive_3,passing_2",25.4(0.22272317403065825),4.5(0.2830188679245283),0.1(0.022727272727272728),0.2(0.05882352941176471),0.1(0.045454545454545456)
Salif Sané,Nancy,2012-2013,"defensive_2,passing_2",33.1(0.2921550946798918),3.0(0.18867924528301885),0.1(0.022727272727272728),0.4(0.11764705882352942),0.0(0.0)
Jordan Loties,Nancy,2012-2013,"defensive_2,passing_2",26.8(0.2353471596032462),3.6(0.22641509433962265),0.1(0.022727272727272728),0.3(0.08823529411764706),0.1(0.045454545454545456)
Joël Sami,Nancy,2012-2013,"defensive_5,passing_2",21.7(0.18935978358881878),2.7(0.169811320754717),0.2(0.045454545454545456),0.2(0.05882352941176471),0.0(0.0)
